TimeSteps,ResultPoints,Delay(ns),FieldStrength(uV/m),DopplerShift(Hz),AoD_Azimuth(0-360),AoA_Azimuth(0-360),AoD_Elevation(0-180),AoA_Elevation(0-180)
3,89,35.7243,362006,0,254.249,280.582,91.3376,88.6624,
3,89,36.2822,291903,0,247.694,271.259,91.317,88.683,
3,90,9.59396,6.02119e+06,0,209.249,29.2488,94.9865,85.0135,
3,90,35.3966,365357,0,254.249,280.814,91.35,88.65,
3,90,35.9489,294610,0,247.694,271.287,91.3292,88.6708,
3,91,9.76067,5.91834e+06,0,210.964,30.9638,94.9011,85.0989,
3,91,35.0692,368768,0,254.249,281.056,91.3626,88.6374,
3,91,35.6155,297368,0,247.694,271.317,91.3417,88.6583,
3,92,9.93579,5.81403e+06,0,212.619,32.6192,94.8145,85.1855,
3,92,34.7421,372241,0,254.249,281.31,91.3754,88.6246,
3,92,35.2821,300178,0,247.694,271.348,91.3543,88.6457,
3,93,10.1189,5.70884e+06,0,214.216,34.2157,94.7272,85.2728,
3,93,34.4152,375776,0,254.249,281.575,91.3885,88.6115,
3,93,34.9487,303042,0,247.694,271.38,91.3673,88.6327,
3,94,10.3095,5.60327e+06,0,215.754,35.7539,94.6396,85.3604,
3,94,34.0887,379375,0,254.249,281.853,91.4018,88.5982,
3,94,34.6153,305960,0,247.694,271.414,91.3804,88.6196,
3,95,10.5073,5.49781e+06,0,217.235,37.2348,94.5521,85.4479,
3,95,33.7625,383040,0,254.249,282.144,91.4153,88.5847,
3,95,34.282,308935,0,247.694,271.45,91.3939,88.6061,
3,96,10.7118,5.39285e+06,0,218.66,38.6598,94.465,85.535,
3,96,33.4367,386773,0,254.249,282.45,91.4291,88.5709,
3,96,33.9486,311969,0,247.694,271.488,91.4075,88.5925,
3,97,10.9226,5.28874e+06,0,220.03,40.0303,94.3786,85.6214,
3,97,33.1113,390574,0,254.249,282.771,91.4432,88.5569,
3,97,33.6153,315062,0,247.694,271.528,91.4215,88.5785,
3,98,11.1395,5.18578e+06,0,221.348,41.3478,94.2932,85.7068,
3,98,32.7863,394445,0,254.249,283.109,91.4575,88.5425,
3,98,33.2819,318218,0,247.694,271.569,91.4358,88.5642,
3,99,11.362,5.08422e+06,0,222.614,42.6141,94.209,85.791,
3,99,32.4618,398389,0,254.249,283.465,91.472,88.528,
3,99,32.9486,321437,0,247.694,271.614,91.4503,88.5497,
3,100,11.5899,4.98427e+06,0,223.831,43.8309,94.1261,85.8739,
3,100,32.1377,402406,0,254.249,283.841,91.4869,88.5131,
3,100,32.6153,324722,0,247.694,271.66,91.4651,88.5349,
3,101,11.8227,4.8861e+06,0,225,45,94.0447,85.9553,
3,101,31.8142,406498,0,254.249,284.237,91.502,88.498,
3,101,32.282,328075,0,247.694,271.71,91.4802,88.5198,
3,102,11.5899,4.98427e+06,0,226.169,46.1691,94.1261,85.8739,
3,102,31.7368,407489,0,254.249,282.619,91.5057,88.4943,
3,102,32.277,328126,0,247.694,270,91.4805,88.5195,
3,103,11.362,5.08422e+06,0,227.386,47.3859,94.209,85.791,
3,103,31.6686,408367,0,254.249,280.981,91.5089,88.4911,
3,103,32.282,328075,0,247.694,268.29,91.4802,88.5198,
3,104,11.1395,5.18578e+06,0,228.652,48.6522,94.2932,85.7068,
3,104,31.6098,409126,0,254.249,279.324,91.5117,88.4883,
3,104,32.2969,327923,0,247.694,266.583,91.4796,88.5205,
3,105,10.9226,5.28874e+06,0,229.97,49.9697,94.3786,85.6214,
3,105,31.5606,409764,0,254.249,277.651,91.5141,88.4859,
3,105,32.3217,327672,0,247.694,264.883,91.4784,88.5216,
3,106,10.7118,5.39285e+06,0,231.34,51.3402,94.465,85.535,
3,106,31.5211,410278,0,254.249,275.964,91.516,88.484,
3,106,32.3563,327321,0,247.694,263.191,91.4768,88.5232,
3,107,10.5073,5.49781e+06,0,232.765,52.7652,94.5521,85.4479,
3,107,31.4913,410666,0,254.249,274.268,91.5174,88.4826,
3,107,32.4007,326872,0,247.694,261.511,91.4748,88.5252,
3,108,10.3095,5.60327e+06,0,234.246,54.2461,94.6396,85.3604,
3,108,31.4715,410925,0,254.249,272.564,91.5184,88.4816,
3,108,32.4548,326328,0,247.694,259.846,91.4724,88.5276,
3,109,10.1189,5.70884e+06,0,235.784,55.7843,94.7272,85.2728,
3,109,31.4615,411055,0,254.249,270.855,91.5188,88.4812,
3,109,32.5183,325691,0,247.694,258.198,91.4695,88.5305,
3,110,9.93579,5.81403e+06,0,237.381,57.3808,94.8145,85.1855,
3,110,31.4615,411055,0,254.249,269.145,91.5188,88.4812,
3,110,32.5911,324963,0,247.694,256.569,91.4662,88.5338,
3,110,36.3795,180056,0,255.964,269.301,91.3135,88.6865,
3,111,9.76067,5.91834e+06,0,239.036,59.0362,94.9011,85.0989,
3,111,31.4715,410925,0,254.249,267.436,91.5184,88.4816,
3,111,32.6731,324147,0,247.694,254.962,91.4625,88.5375,
3,111,36.3876,180016,0,255.964,267.905,91.3132,88.6868,
3,112,9.59396,6.02119e+06,0,240.751,60.7512,94.9865,85.0135,
3,112,31.4913,410666,0,254.249,265.732,91.5174,88.4826,
3,112,32.7641,323248,0,247.694,253.379,91.4584,88.5415,
3,112,36.4039,179936,0,255.964,266.511,91.3126,88.6874,
3,113,9.43609,6.12192e+06,0,242.526,62.5256,95.0701,84.9299,
3,113,31.5211,410278,0,254.249,264.036,91.516,88.484,
3,113,32.8638,322267,0,247.694,251.822,91.454,88.546,
3,113,36.4282,179816,0,255.964,265.121,91.3117,88.6883,
3,114,9.28753,6.21984e+06,0,244.359,64.359,95.1514,84.8486,
3,114,31.5606,409764,0,254.249,262.349,91.5141,88.4859,
3,114,32.9721,321209,0,247.694,250.292,91.4492,88.5508,
3,114,36.4606,179656,0,255.964,263.737,91.3106,88.6894,
3,115,9.14872,6.31421e+06,0,246.251,66.2505,95.2298,84.7702,
3,115,31.6098,409126,0,254.249,260.676,91.5117,88.4883,
3,115,33.0886,320077,0,247.694,248.791,91.4441,88.5559,
3,115,36.5009,179457,0,255.964,262.36,91.3091,88.6909,
3,116,9.02012,6.40424e+06,0,248.199,68.1986,95.3046,84.6954,
3,116,31.6686,408367,0,254.249,259.019,91.5089,88.4911,
3,116,33.2133,318876,0,247.694,247.319,91.4387,88.5613,
3,116,36.5492,179220,0,255.964,260.991,91.3074,88.6926,
3,117,8.90216,6.4891e+06,0,250.201,70.2011,95.3751,84.6249,
3,117,31.7368,407489,0,254.249,257.381,91.5057,88.4943,
3,117,33.3457,317609,0,247.694,245.879,91.433,88.567,
3,117,36.6053,178945,0,255.964,259.634,91.3054,88.6946,
3,118,8.79528,6.56794e+06,0,252.255,72.2553,95.4406,84.5594,
3,118,31.8142,406498,0,254.249,255.763,91.502,88.498,
3,118,33.4857,316281,0,247.694,244.47,91.427,88.573,
3,118,36.6692,178634,0,255.964,258.288,91.3031,88.6969,
3,119,8.69989,6.63996e+06,0,254.358,74.3578,95.5004,84.4996,
3,119,31.9008,405395,0,254.249,254.168,91.4979,88.5021,
3,119,33.633,314896,0,247.694,243.094,91.4208,88.5792,
3,119,36.7407,178286,0,255.964,256.954,91.3006,88.6994,
3,120,8.61636,6.70434e+06,0,256.504,76.5043,95.5539,84.4461,
3,120,31.9961,404187,0,254.249,252.597,91.4935,88.5065,
3,120,33.7874,313457,0,247.694,241.75,91.4143,88.5857,
3,120,36.8197,177904,0,255.964,255.635,91.2978,88.7022,
3,121,8.54504,6.76029e+06,0,258.69,78.6901,95.6004,84.3996,
3,121,32.1001,402877,0,254.249,251.053,91.4886,88.5114,
3,121,33.9486,311969,0,247.694,240.44,91.4075,88.5925,
3,121,36.9061,177487,0,255.964,254.332,91.2947,88.7053,
3,122,8.48624,6.80713e+06,0,260.91,80.9097,95.6393,84.3607,
3,122,32.2126,401471,0,254.249,249.538,91.4834,88.5166,
3,122,34.1164,310435,0,247.694,239.162,91.4006,88.5994,
3,122,36.9998,177038,0,255.964,253.045,91.2915,88.7085,
3,123,8.44023,6.84425e+06,0,263.157,83.1572,95.6702,84.3298,
3,123,32.3332,399973,0,254.249,248.051,91.4779,88.5221,
3,123,34.2904,308859,0,247.694,237.918,91.3935,88.6065,
3,123,37.1006,176557,0,255.964,251.775,91.2879,88.7121,
3,124,8.4072,6.87112e+06,0,265.426,85.4261,95.6925,84.3075,
3,124,32.4618,398389,0,254.249,246.595,91.472,88.528,
3,124,34.4705,307245,0,247.694,236.706,91.3862,88.6138,
3,124,37.2083,176046,0,255.964,250.523,91.2842,88.7158,
3,125,8.38733,6.8874e+06,0,267.709,87.7094,95.7061,84.2939,
3,125,32.598,396724,0,254.249,245.171,91.4659,88.5341,
3,125,34.6564,305597,0,247.694,235.528,91.3788,88.6212,
3,125,37.3229,175505,0,255.964,249.291,91.2803,88.7197,
3,126,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
3,126,32.7417,394982,0,254.249,243.778,91.4594,88.5406,
3,126,34.8479,303918,0,247.694,234.382,91.3712,88.6288,
3,126,37.4441,174937,0,255.964,248.078,91.2761,88.7239,
3,127,8.38733,6.8874e+06,0,272.291,92.2906,95.7061,84.2939,
3,127,32.8926,393170,0,254.249,242.418,91.4528,88.5473,
3,127,35.0448,302211,0,247.694,233.267,91.3635,88.6365,
3,127,37.5719,174342,0,255.964,246.886,91.2718,88.7282,
3,128,8.4072,6.87112e+06,0,274.574,94.5739,95.6925,84.3075,
3,128,33.0504,391293,0,254.249,241.091,91.4458,88.5542,
3,128,35.2467,300479,0,247.694,232.184,91.3557,88.6443,
3,128,37.7059,173722,0,255.964,245.714,91.2673,88.7327,
3,129,8.44023,6.84425e+06,0,276.843,96.8428,95.6702,84.3298,
3,129,33.2149,389355,0,254.249,239.797,91.4386,88.5614,
3,129,35.4536,298726,0,247.694,231.132,91.3478,88.6522,
3,129,37.8461,173079,0,255.964,244.564,91.2626,88.7374,
3,130,8.48624,6.80713e+06,0,279.09,99.0903,95.6393,84.3607,
3,130,33.3859,387362,0,254.249,238.536,91.4313,88.5687,
3,130,35.6652,296954,0,247.694,230.11,91.3398,88.6602,
3,130,37.9923,172413,0,255.964,243.435,91.2577,88.7423,
3,131,8.54504,6.76029e+06,0,281.31,101.31,95.6004,84.3996,
3,131,33.563,385318,0,254.249,237.308,91.4237,88.5763,
3,131,35.8813,295165,0,247.694,229.118,91.3317,88.6683,
3,131,38.1443,171726,0,255.964,242.328,91.2527,88.7473,
3,132,8.61636,6.70434e+06,0,283.496,103.496,95.5539,84.4461,
3,132,33.746,383228,0,254.249,236.113,91.416,88.584,
3,132,36.1017,293364,0,247.694,228.155,91.3236,88.6764,
3,132,38.302,171019,0,255.964,241.243,91.2475,88.7525,
3,133,8.69989,6.63996e+06,0,285.642,105.642,95.5004,84.4996,
3,133,33.9347,381097,0,254.249,234.951,91.4081,88.5919,
3,133,36.3261,291550,0,247.694,227.22,91.3154,88.6846,
3,133,38.4652,170293,0,255.964,240.18,91.2422,88.7578,
3,134,8.79528,6.56794e+06,0,287.745,107.745,95.4406,84.5594,
3,134,34.1289,378928,0,254.249,233.82,91.4001,88.5999,
3,134,36.5546,289729,0,247.694,226.312,91.3072,88.6928,
3,134,38.6336,169551,0,255.964,239.139,91.2368,88.7632,
3,135,8.90216,6.4891e+06,0,289.799,109.799,95.3751,84.6249,
3,135,34.3284,376727,0,254.249,232.722,91.392,88.608,
3,135,36.7868,287900,0,247.694,225.431,91.2989,88.7011,
3,135,38.8072,168792,0,255.964,238.12,91.2313,88.7687,
3,136,9.02012,6.40424e+06,0,291.801,111.801,95.3046,84.6954,
3,136,34.5328,374497,0,254.249,231.654,91.3837,88.6163,
3,136,37.0226,286066,0,247.694,224.576,91.2907,88.7093,
3,136,38.9858,168019,0,255.964,237.124,91.2257,88.7743,
3,137,9.14872,6.31421e+06,0,293.75,113.749,95.2298,84.7702,
3,137,34.7421,372241,0,254.249,230.618,91.3754,88.6246,
3,137,37.2618,284229,0,247.694,223.746,91.2824,88.7176,
3,137,39.1692,167232,0,255.964,236.149,91.2199,88.7801,
3,138,9.28753,6.21984e+06,0,295.641,115.641,95.1514,84.8486,
3,138,34.9559,369964,0,254.249,229.611,91.367,88.633,
3,138,37.5044,282391,0,247.694,222.94,91.2741,88.7259,
3,138,39.3573,166433,0,255.964,235.196,91.2141,88.7859,
3,139,9.43609,6.12192e+06,0,297.474,117.474,95.0701,84.9299,
3,139,35.1742,367668,0,254.249,228.633,91.3585,88.6415,
3,139,37.75,280554,0,247.694,222.158,91.2658,88.7342,
3,139,39.5499,165623,0,255.964,234.265,91.2082,88.7918,
3,140,9.59396,6.02119e+06,0,299.249,119.249,94.9865,85.0135,
3,140,35.3966,365357,0,254.249,227.684,91.35,88.65,
3,140,37.9987,278717,0,247.694,221.399,91.2575,88.7425,
3,140,39.7468,164802,0,255.964,233.354,91.2022,88.7978,
3,141,9.76067,5.91834e+06,0,300.964,120.964,94.9011,85.0989,
3,141,35.6231,363035,0,254.249,226.762,91.3414,88.6586,
3,141,38.2503,276884,0,247.694,220.662,91.2492,88.7508,
3,141,39.9479,163972,0,255.964,232.465,91.1961,88.8039,
3,142,9.93579,5.81403e+06,0,302.619,122.619,94.8145,85.1855,
3,142,35.8534,360702,0,254.249,225.868,91.3328,88.6673,
3,142,38.5046,275056,0,247.694,219.946,91.241,88.759,
3,142,40.1531,163135,0,255.964,231.597,91.19,88.81,
3,143,10.1189,5.70884e+06,0,304.216,124.216,94.7272,85.2728,
3,143,36.0874,358363,0,254.249,225,91.3241,88.6759,
3,143,38.7616,273232,0,247.694,219.251,91.2327,88.7673,
3,143,40.3622,162289,0,255.964,230.749,91.1839,88.8161,
3,144,10.3095,5.60327e+06,0,305.754,125.754,94.6396,85.3604,
3,144,36.325,356020,0,254.249,224.157,91.3155,88.6845,
3,144,39.0211,271415,0,247.694,218.577,91.2245,88.7755,
3,144,40.5751,161438,0,255.964,229.921,91.1776,88.8224,
3,145,10.5073,5.49781e+06,0,307.235,127.235,94.5521,85.4479,
3,145,36.5659,353674,0,254.249,223.34,91.3068,88.6932,
3,145,39.283,269605,0,247.694,217.921,91.2164,88.7836,
3,145,40.7916,160581,0,255.964,229.112,91.1714,88.8286,
3,146,10.7118,5.39285e+06,0,308.66,128.66,94.465,85.535,
3,146,36.81,351329,0,254.249,222.546,91.2981,88.7019,
3,146,39.5472,267804,0,247.694,217.284,91.2083,88.7917,
3,146,41.0116,159720,0,255.964,228.323,91.1651,88.8349,
3,147,10.9226,5.28874e+06,0,310.03,130.03,94.3786,85.6214,
3,147,37.0572,348985,0,254.249,221.775,91.2895,88.7105,
3,147,39.8136,266012,0,247.694,216.666,91.2002,88.7998,
3,147,41.235,158854,0,255.964,227.553,91.1588,88.8412,
3,148,11.1395,5.18578e+06,0,311.348,131.348,94.2932,85.7068,
3,148,37.3074,346645,0,254.249,221.027,91.2808,88.7192,
3,148,40.0822,264230,0,247.694,216.064,91.1921,88.8079,
3,148,41.4617,157986,0,255.964,226.801,91.1525,88.8475,
3,149,11.362,5.08422e+06,0,312.614,132.614,94.209,85.791,
3,149,37.5603,344311,0,254.249,220.301,91.2722,88.7278,
3,149,40.3528,262458,0,247.694,215.48,91.1841,88.8159,
3,149,41.6916,157115,0,255.964,226.068,91.1461,88.8539,
3,150,11.5899,4.98427e+06,0,313.831,133.831,94.1261,85.8739,
3,150,37.816,341983,0,254.249,219.596,91.2636,88.7364,
3,150,40.6253,260697,0,247.694,214.912,91.1762,88.8238,
3,150,41.9245,156242,0,255.964,225.352,91.1397,88.8603,
3,151,11.8227,4.8861e+06,0,315,135,94.0447,85.9553,
3,151,38.0742,339663,0,254.249,218.911,91.255,88.745,
3,151,40.8997,258948,0,247.694,214.359,91.1683,88.8317,
3,151,42.1603,155368,0,255.964,224.653,91.1334,88.8666,
3,152,11.5899,4.98427e+06,0,316.169,136.169,94.1261,85.8739,
3,152,38.2856,337788,0,254.249,219.738,91.2481,88.7519,
3,152,41.0898,257750,0,247.694,215.149,91.1629,88.8371,
3,152,42.3961,154504,0,255.964,225.343,91.1271,88.8729,
3,153,11.362,5.08422e+06,0,317.386,137.386,94.209,85.791,
3,153,38.5006,335902,0,254.249,220.544,91.2411,88.7589,
3,153,41.2836,256540,0,247.694,215.923,91.1574,88.8426,
3,153,42.6347,153639,0,255.964,226.017,91.1207,88.8793,
3,154,11.1395,5.18578e+06,0,318.652,138.652,94.2932,85.7068,
3,154,38.7191,334006,0,254.249,221.332,91.2341,88.7659,
3,154,41.4811,255319,0,247.694,216.682,91.1519,88.8481,
3,154,42.876,152774,0,255.964,226.675,91.1144,88.8856,
3,155,10.9226,5.28874e+06,0,319.97,139.97,94.3786,85.6214,
3,155,38.941,332103,0,254.249,222.101,91.2271,88.7729,
3,155,41.6821,254088,0,247.694,217.427,91.1464,88.8536,
3,155,43.1199,151910,0,255.964,227.317,91.1081,88.8919,
3,156,10.7118,5.39285e+06,0,321.34,141.34,94.465,85.535,
3,156,39.1662,330193,0,254.249,222.852,91.22,88.78,
3,156,41.8864,252848,0,247.694,218.157,91.1408,88.8592,
3,156,43.3663,151047,0,255.964,227.944,91.1018,88.8982,
3,157,10.5073,5.49781e+06,0,322.765,142.765,94.5521,85.4479,
3,157,39.3946,328279,0,254.249,223.586,91.2129,88.7871,
3,157,42.0941,251601,0,247.694,218.873,91.1351,88.8649,
3,157,43.6151,150186,0,255.964,228.556,91.0956,88.9045,
3,158,10.3095,5.60327e+06,0,324.246,144.246,94.6396,85.3604,
3,158,39.626,326362,0,254.249,224.301,91.2058,88.7941,
3,158,42.305,250347,0,247.694,219.575,91.1295,88.8705,
3,158,43.8663,149326,0,255.964,229.154,91.0893,88.9107,
3,159,10.1189,5.70884e+06,0,325.784,145.784,94.7272,85.2728,
3,159,39.8604,324443,0,254.249,225,91.1988,88.8012,
3,159,42.519,249086,0,247.694,220.263,91.1238,88.8762,
3,159,44.1197,148468,0,255.964,229.737,91.083,88.917,
3,160,9.93579,5.81403e+06,0,327.381,147.381,94.8145,85.1855,
3,160,40.0976,322523,0,254.249,225.682,91.1917,88.8083,
3,160,42.736,247821,0,247.694,220.937,91.1181,88.8819,
3,160,44.3752,147613,0,255.964,230.307,91.0768,88.9232,
3,161,9.76067,5.91834e+06,0,329.036,149.036,94.9011,85.0989,
3,161,40.3376,320605,0,254.249,226.348,91.1846,88.8154,
3,161,42.956,246552,0,247.694,221.597,91.1124,88.8876,
3,161,44.6329,146761,0,255.964,230.864,91.0706,88.9294,
3,162,9.59396,6.02119e+06,0,330.751,150.751,94.9865,85.0135,
3,162,40.5802,318688,0,254.249,226.998,91.1775,88.8225,
3,162,43.1788,245280,0,247.694,222.245,91.1066,88.8934,
3,162,44.8926,145912,0,255.964,231.407,91.0644,88.9356,
3,163,9.43609,6.12192e+06,0,332.526,152.526,95.0701,84.9299,
3,163,40.8253,316774,0,254.249,227.632,91.1704,88.8296,
3,163,43.4044,244005,0,247.694,222.879,91.1009,88.8991,
3,163,45.1542,145066,0,255.964,231.938,91.0582,88.9418,
3,164,9.28753,6.21984e+06,0,334.359,154.359,95.1514,84.8486,
3,164,41.0729,314865,0,254.249,228.252,91.1634,88.8366,
3,164,43.6327,242729,0,247.694,223.5,91.0951,88.9049,
3,164,45.4177,144225,0,255.964,232.457,91.0521,88.9479,
3,165,9.14872,6.31421e+06,0,336.251,156.251,95.2298,84.7702,
3,165,41.3229,312960,0,254.249,228.857,91.1563,88.8437,
3,165,43.8635,241451,0,247.694,224.109,91.0893,88.9107,
3,165,45.6831,143387,0,255.964,232.964,91.046,88.954,
3,166,9.02012,6.40424e+06,0,338.199,158.199,95.3046,84.6954,
3,166,41.5752,311061,0,254.249,229.447,91.1493,88.8507,
3,166,44.0969,240174,0,247.694,224.706,91.0836,88.9164,
3,166,45.9501,142554,0,255.964,233.459,91.0399,88.9601,
3,167,8.90216,6.4891e+06,0,340.201,160.201,95.3751,84.6249,
3,167,41.8297,309168,0,254.249,230.024,91.1423,88.8577,
3,167,44.3327,238896,0,247.694,225.291,91.0778,88.9222,
3,167,46.2189,141725,0,255.964,233.943,91.0338,88.9662,
3,168,8.79528,6.56794e+06,0,342.255,162.255,95.4406,84.5594,
3,168,42.0863,307283,0,254.249,230.587,91.1354,88.8646,
3,168,44.5709,237619,0,247.694,225.864,91.0721,88.9279,
3,168,46.4894,140900,0,255.964,234.416,91.0278,88.9722,
3,169,8.69989,6.63996e+06,0,344.358,164.358,95.5004,84.4996,
3,169,42.345,305406,0,254.249,231.137,91.1284,88.8716,
3,169,44.8114,236344,0,247.694,226.425,91.0663,88.9337,
3,169,46.7614,140080,0,255.964,234.878,91.0218,88.9782,
3,170,8.61636,6.70434e+06,0,346.504,166.504,95.5539,84.4461,
3,170,42.6056,303538,0,254.249,231.674,91.1215,88.8785,
3,170,45.0541,235071,0,247.694,226.975,91.0606,88.9394,
3,170,47.0349,139266,0,255.964,235.33,91.0159,88.9841,
3,171,8.54504,6.76029e+06,0,348.69,168.69,95.6004,84.3996,
3,171,42.8682,301678,0,254.249,232.199,91.1146,88.8854,
3,171,45.299,233800,0,247.694,227.514,91.0548,88.9452,
3,171,47.3099,138456,0,255.964,235.771,91.01,88.99,
3,172,8.48624,6.80713e+06,0,350.91,170.91,95.6393,84.3607,
3,172,43.1326,299829,0,254.249,232.712,91.1078,88.8922,
3,172,45.546,232532,0,247.694,228.042,91.0491,88.9509,
3,172,47.5864,137652,0,255.964,236.203,91.0041,88.9959,
3,173,8.44023,6.84425e+06,0,353.157,173.157,95.6702,84.3298,
3,173,43.3989,297990,0,254.249,233.213,91.101,88.899,
3,173,45.795,231268,0,247.694,228.559,91.0434,88.9566,
3,173,47.8642,136853,0,255.964,236.626,90.9983,89.0017,
3,174,8.4072,6.87112e+06,0,355.426,175.426,95.6925,84.3075,
3,174,43.6668,296161,0,254.249,233.702,91.0943,88.9058,
3,174,46.046,230007,0,247.694,229.066,91.0377,88.9623,
3,174,48.1434,136059,0,255.964,237.039,90.9925,89.0075,
3,175,8.38733,6.8874e+06,0,357.709,177.709,95.7061,84.2939,
3,175,43.9364,294344,0,254.249,234.181,91.0875,88.9125,
3,175,46.2989,228751,0,247.694,229.563,91.032,88.968,
3,175,48.4239,135271,0,255.964,237.443,90.9867,89.0133,
3,176,8.38069,6.89286e+06,0,4.07111e-13,180,95.7106,84.2894,
3,176,44.2076,292538,0,254.249,234.648,91.0809,88.9191,
3,176,46.5536,227499,0,247.694,230.05,91.0264,88.9736,
3,176,48.7056,134489,0,255.964,237.839,90.981,89.019,
3,177,8.38733,6.8874e+06,0,2.29061,182.291,95.7061,84.2939,
3,177,44.4804,290744,0,254.249,235.105,91.0742,88.9258,
3,177,46.8102,226252,0,247.694,230.528,91.0208,88.9792,
3,177,48.9886,133712,0,255.964,238.226,90.9754,89.0246,
3,178,8.4072,6.87112e+06,0,4.57392,184.574,95.6925,84.3075,
3,178,44.7547,288962,0,254.249,235.552,91.0676,88.9324,
3,178,47.0685,225010,0,247.694,230.995,91.0152,88.9848,
3,178,49.2727,132941,0,255.964,238.605,90.9697,89.0303,
3,179,8.44023,6.84425e+06,0,6.84277,186.843,95.6702,84.3298,
3,179,45.0304,287193,0,254.249,235.989,91.0611,88.9389,
3,179,47.3285,223774,0,247.694,231.454,91.0096,88.9904,
3,179,49.5579,132176,0,255.964,238.975,90.9642,89.0358,
3,180,8.48624,6.80713e+06,0,9.09028,189.09,95.6393,84.3607,
3,180,45.3076,285436,0,254.249,236.416,91.0546,88.9454,
3,180,47.5902,222544,0,247.694,231.904,91.004,88.996,
3,180,49.8443,131416,0,255.964,239.338,90.9586,89.0414,
3,181,8.54504,6.76029e+06,0,11.3099,191.31,95.6004,84.3996,
3,181,45.5861,283692,0,254.249,236.834,91.0482,88.9518,
3,181,47.8535,221320,0,247.694,232.344,90.9985,89.0015,
3,181,50.1317,130663,0,255.964,239.693,90.9531,89.0469,
3,182,8.61636,6.70434e+06,0,13.4957,193.496,95.5539,84.4461,
3,182,45.8659,281961,0,254.249,237.242,91.0418,88.9582,
3,182,48.1183,220102,0,247.694,232.776,90.993,89.007,
3,182,50.4201,129915,0,255.964,240.041,90.9477,89.0523,
3,183,8.69989,6.63996e+06,0,15.6422,195.642,95.5004,84.4996,
3,183,46.147,280244,0,254.249,237.642,91.0354,88.9646,
3,183,48.3846,218890,0,247.694,233.2,90.9875,89.0125,
3,183,50.7096,129174,0,255.964,240.382,90.9423,89.0577,
3,184,8.79528,6.56794e+06,0,17.7447,197.745,95.4406,84.5594,
3,184,46.4294,278540,0,254.249,238.033,91.0291,88.9709,
3,184,48.6524,217685,0,247.694,233.616,90.9821,89.0179,
3,184,51,128438,0,255.964,240.716,90.9369,89.0631,
3,185,8.90216,6.4891e+06,0,19.7989,199.799,95.3751,84.6249,
3,185,46.7129,276849,0,254.249,238.416,91.0229,88.9771,
3,185,48.9216,216488,0,247.694,234.023,90.9767,89.0233,
3,185,51.2914,127709,0,255.964,241.043,90.9316,89.0684,
3,186,9.02012,6.40424e+06,0,21.8014,201.801,95.3046,84.6954,
3,186,46.9976,275172,0,254.249,238.791,91.0167,88.9833,
3,186,49.1921,215297,0,247.694,234.423,90.9713,89.0287,
3,186,51.5836,126985,0,255.964,241.363,90.9263,89.0737,
3,187,9.14872,6.31421e+06,0,23.7495,203.749,95.2298,84.7702,
3,187,47.2834,273509,0,254.249,239.158,91.0105,88.9895,
3,187,49.4641,214113,0,247.694,234.815,90.966,89.034,
3,187,51.8768,126268,0,255.964,241.677,90.9211,89.0789,
3,188,9.28753,6.21984e+06,0,25.641,205.641,95.1514,84.8486,
3,188,47.5702,271859,0,254.249,239.517,91.0044,88.9955,
3,188,49.7373,212937,0,247.694,235.199,90.9607,89.0393,
3,188,52.1708,125556,0,255.964,241.985,90.9159,89.0841,
3,189,9.43609,6.12192e+06,0,27.4744,207.474,95.0701,84.9299,
3,189,47.8582,270224,0,254.249,239.868,90.9984,89.0016,
3,189,50.0118,211768,0,247.694,235.577,90.9554,89.0446,
3,189,52.4657,124850,0,255.964,242.286,90.9107,89.0893,
3,190,9.59396,6.02119e+06,0,29.2488,209.249,94.9865,85.0135,
3,190,48.1471,268602,0,254.249,240.213,90.9924,89.0076,
3,190,50.2875,210607,0,247.694,235.947,90.9502,89.0498,
3,190,52.7613,124151,0,255.964,242.582,90.9056,89.0944,
3,191,9.76067,5.91834e+06,0,30.9638,210.964,94.9011,85.0989,
3,191,48.4371,266994,0,254.249,240.55,90.9865,89.0135,
3,191,50.5644,209454,0,247.694,236.31,90.945,89.055,
3,191,53.0578,123457,0,255.964,242.872,90.9006,89.0994,
3,192,9.93579,5.81403e+06,0,32.6192,212.619,94.8145,85.1855,
3,192,48.728,265400,0,254.249,240.88,90.9806,89.0194,
3,192,50.8425,208308,0,247.694,236.666,90.9398,89.0602,
3,192,53.355,122769,0,255.964,243.156,90.8955,89.1045,
3,193,10.1189,5.70884e+06,0,34.2157,214.216,94.7272,85.2728,
3,193,49.0198,263820,0,254.249,241.204,90.9747,89.0253,
3,193,51.1217,207170,0,247.694,237.016,90.9347,89.0653,
3,193,53.6529,122088,0,255.964,243.435,90.8906,89.1094,
3,194,10.3095,5.60327e+06,0,35.7539,215.754,94.6396,85.3604,
3,194,49.3125,262254,0,254.249,241.521,90.969,89.031,
3,194,51.402,206041,0,247.694,237.36,90.9296,89.0704,
3,194,53.9516,121412,0,255.964,243.708,90.8856,89.1144,
3,195,10.5073,5.49781e+06,0,37.2348,217.235,94.5521,85.4479,
3,195,49.6061,260702,0,254.249,241.832,90.9632,89.0368,
3,195,51.6834,204919,0,247.694,237.697,90.9245,89.0755,
3,195,54.251,120742,0,255.964,243.977,90.8807,89.1192,
3,196,10.7118,5.39285e+06,0,38.6598,218.66,94.465,85.535,
